i,refi,refq
12517,0.999999,0.001403
12518,-0.049727,0.998763
12519,-0.995193,-0.097934
12520,0.145913,-0.989297
12521,0.981090,0.193551
12522,-0.240736,0.970591
12523,-0.957823,-0.287359
12524,0.333311,-0.942817
12525,0.925608,0.378484
12526,-0.422772,0.906236
12527,-0.884747,-0.466072
12528,0.508283,-0.861190
12529,0.835621,0.549307
12530,-0.589047,0.808099
12531,-0.778689,-0.627410
12532,0.664308,-0.747459
12533,0.714483,0.699653
12534,-0.733363,0.679837
12535,-0.643602,-0.765360
12536,0.795568,-0.605864
12537,0.566710,0.823917
12538,-0.850341,0.526232
12539,-0.484524,-0.874778
12540,0.897171,-0.441684
12541,0.397811,0.917467
12542,-0.935620,0.353010
12543,-0.307383,-0.951586
12544,0.965329,-0.261038
12545,0.214083,0.976815
12546,-0.986020,0.166628
12547,-0.118783,-0.992920
12548,0.997500,-0.070661
12549,0.022374,0.999750
12550,-0.999663,-0.025966
12551,0.074244,-0.997240
12552,0.992487,0.122350
12553,-0.170169,0.985415
12554,-0.976040,-0.217591
12555,0.264504,-0.964384
12556,0.950475,0.310800
12557,-0.356369,0.934345
12558,-0.916032,-0.401105
12559,0.444904,-0.895578
12560,0.873032,0.487664
12561,-0.529283,0.848445
12562,-0.821876,-0.569667
12563,0.608719,-0.793386
12564,0.763043,0.646348
12565,-0.682467,0.730916
12566,-0.697082,-0.716992
12567,0.749841,-0.661618
12568,0.624609,0.780938
12569,-0.810210,0.586140
12570,-0.546301,-0.837589
12571,0.863010,-0.505186
12572,0.462890,0.886415
12573,-0.907749,0.419513
12574,-0.375156,-0.926962
12575,0.944008,-0.329921
12576,0.283916,0.958849
12577,-0.971449,0.237248
12578,-0.190025,-0.981779
12579,0.989815,-0.142358
12580,0.094358,0.995538
12581,-0.998935,0.046138
12582,0.002190,-0.999998
12583,0.998723,0.050513
12584,-0.098717,0.995116
12585,-0.989182,-0.146691
12586,0.194323,-0.980938
12587,0.970401,0.241500
12588,-0.288113,0.957596
12589,-0.942554,-0.334053
12590,0.379212,-0.925310
12591,0.905903,0.423485
12592,-0.466768,0.884380
12593,-0.860790,-0.508961
12594,0.549964,-0.835188
12595,0.807635,0.589682
12596,-0.628023,0.778195
12597,-0.746936,-0.664896
12598,0.700215,-0.713932
12599,0.679260,0.733898
12600,-0.765866,0.643000
12601,-0.605238,-0.796045
12602,0.824363,-0.566062
12603,0.525563,0.850755
12604,-0.875159,0.483835
12605,-0.440978,-0.897518
12606,0.917780,-0.397090
12607,0.352273,0.935897
12608,-0.951827,0.306634
12609,-0.260278,-0.965534
12610,0.976984,-0.213314
12611,0.165852,0.986151
12612,-0.993013,0.118002
12613,-0.069876,-0.997556
12614,0.999767,-0.021587
12615,-0.026752,0.999642
12616,-0.997181,-0.075029
12617,0.123131,-0.992390
12618,0.985281,0.170944
12619,-0.218359,0.975869
12620,-0.964176,-0.265263
12621,0.311547,-0.950231
12622,0.934065,0.357104
12623,-0.401826,0.915716
12624,-0.895228,-0.445609
12625,0.488350,-0.872648
12626,0.848028,0.529951
12627,-0.570313,0.821427
12628,-0.792907,-0.609343
12629,0.646948,-0.762534
12630,0.730379,0.683042
12631,-0.717540,0.696517
12632,-0.661028,-0.750361
12633,0.781429,-0.623994
12634,0.585502,0.810671
12635,-0.838018,0.545642
12636,-0.504507,-0.863408
12637,0.886779,-0.462193
12638,0.418799,0.908079
12639,-0.927257,0.374426
12640,-0.329179,-0.944268
12641,0.959072,-0.283162
12642,0.236483,0.971636
12643,-0.981928,0.189252
12644,-0.141579,-0.989927
12645,0.995612,-0.093575
12646,0.045352,0.998971
12647,-0.999996,-0.002976
12648,0.051298,-0.998683
12649,0.995038,0.099500
12650,-0.147470,0.989067
12651,-0.980784,-0.195094
12652,0.242263,-0.970211
12653,0.957370,0.288866
12654,-0.334794,0.942291
12655,-0.925011,-0.379939
12656,0.424197,-0.905570
12657,0.884012,0.467464
12658,-0.509638,0.860389
12659,-0.834755,-0.550621
12660,0.590318,-0.807171
12661,0.777701,0.628635
12662,-0.665483,0.746413
12663,-0.713381,-0.700776
12664,0.734432,-0.678682
12665,0.642397,0.766372
12666,-0.796520,0.604612
12667,-0.565413,-0.824808
12668,0.851168,-0.524893
12669,0.483147,0.875539
12670,-0.897865,0.440271
12671,-0.396367,-0.918092
12672,0.936174,-0.351537
12673,0.305885,0.952068
12674,-0.965738,0.259519
12675,-0.212546,-0.977151
12676,0.986281,-0.165076
12677,0.117221,0.993106
12678,-0.997610,0.069092
12679,-0.020801,-0.999784
12680,0.999621,0.027538
12681,-0.075813,0.997122
12682,-0.992293,-0.123911
12683,0.171720,-0.985146
12684,0.975696,0.219127
12685,-0.266022,0.963967
12686,-0.949985,-0.312295
12687,0.357838,-0.933783
12688,0.915400,0.402546
12689,-0.446313,0.894877
12690,-0.872263,-0.489037
12691,0.530618,-0.847611
12692,0.820979,0.570959
12693,-0.609966,0.792427
12694,-0.762025,-0.647548
12695,0.683617,-0.729841
12696,0.695953,0.718088
12697,-0.750881,0.660438
12698,-0.623379,-0.781920
12699,0.811131,-0.584864
12700,0.544983,0.838447
12701,-0.863804,0.503828
12702,-0.461495,-0.887143
12703,0.908408,-0.418084
12704,0.373697,0.927551
12705,-0.944526,0.328436
12706,-0.282407,-0.959295
12707,0.971821,-0.235719
12708,0.188480,0.982077
12709,-0.990038,0.140800
12710,-0.092792,-0.995686
12711,0.999006,-0.044566
12712,-0.003763,0.999993
12713,-0.998643,-0.052084
12714,0.100283,-0.994959
12715,0.988950,0.148248
12716,-0.195866,0.980631
12717,-0.970020,-0.243026
12718,0.289619,-0.957142
12719,0.942028,0.335535
12720,-0.380667,0.924712
12721,-0.905236,-0.424909
12722,0.468159,-0.883644
12723,0.859988,0.510315
12724,-0.551278,0.834322
12725,-0.806706,-0.590953
12726,0.629247,-0.777206
12727,0.745889,0.666070
12728,-0.701337,0.712829
12729,-0.678104,-0.734966
12730,0.766877,-0.641794
12731,0.603985,0.796996
12732,-0.825253,0.564764
12733,-0.524223,-0.851581
12734,0.875919,-0.482458
12735,0.439565,0.898211
12736,-0.918404,0.395645
12737,-0.350800,-0.936450
12738,0.952309,-0.305136
12739,0.258759,0.965942
12740,-0.977318,0.211777
12741,-0.164300,-0.986410
12742,0.993198,-0.116439
12743,0.068307,0.997664
12744,-0.999800,0.020014
12745,0.028325,-0.999599
12746,0.997062,0.076598
12747,-0.124692,0.992195
12748,-0.985011,-0.172495
12749,0.219894,-0.975524
12750,0.963758,0.266780
12751,-0.313042,0.949739
12752,-0.933502,-0.358573
12753,0.403266,-0.915083
12754,0.894526,0.447017
12755,-0.489723,0.871878
12756,-0.847193,-0.531284
12757,0.571605,-0.820529
12758,0.791947,0.610589
12759,-0.648147,0.761515
12760,-0.729303,-0.684191
12761,0.718635,-0.695387
12762,0.659847,0.751400
12763,-0.782410,0.622764
12764,-0.584226,-0.811591
12765,0.838876,-0.544323
12766,0.503148,0.864200
12767,-0.887506,0.460797
12768,-0.417370,-0.908737
12769,0.927845,-0.372967
12770,0.327692,0.944784
12771,-0.959516,0.281652
12772,-0.234954,-0.972006
12773,0.982225,-0.187707
12774,0.140021,0.990148
12775,-0.995758,0.092008
12776,-0.043780,-0.999041
12777,0.999990,0.004550
12778,-0.052870,0.998601
12779,-0.994880,-0.101066
12780,0.149026,-0.988833
12781,0.980476,0.196637
12782,-0.243790,0.969828
12783,-0.956914,-0.290372
12784,0.336276,-0.941763
12785,0.924412,0.381394
12786,-0.425622,0.904901
12787,-0.883276,-0.468854
12788,0.510991,-0.859586
12789,0.833888,0.551934
12790,-0.591587,0.806241
12791,-0.776711,-0.629858
12792,0.666657,-0.745365
12793,0.712277,0.701898
12794,-0.735499,0.677526
12795,-0.641191,-0.767381
12796,0.797471,-0.603358
12797,0.564115,0.825697
12798,-0.851993,0.523553
12799,-0.481769,-0.876298
12800,0.898556,-0.438858
12801,0.418119,0.908392
12802,-0.917749,0.397160
12803,-0.375991,-0.926623
12804,0.935009,-0.354625
12805,0.333071,0.942902
12806,-0.950298,0.311343
12807,-0.289450,-0.957193
12808,0.963584,-0.267404
12809,0.245218,0.969468
12810,-0.974841,0.222902
12811,-0.200470,-0.979700
12812,0.984043,-0.177931
12813,0.155299,0.987868
12814,-0.991172,0.132585
12815,-0.109801,-0.993954
12816,0.996212,-0.086959
12817,0.064071,0.997945
12818,-0.999153,0.041150
12819,-0.018207,-0.999834
12820,0.999989,0.004746
12821,-0.027696,0.999616
12822,-0.998717,-0.050632
12823,0.073540,-0.997292
12824,0.995342,0.096411
12825,-0.119230,0.992867
12826,-0.989869,-0.141986
12827,0.164668,-0.986349
12828,0.982310,0.187263
12829,-0.209759,0.977753
12830,-0.972681,-0.232145
12831,0.254409,-0.967097
12832,0.961003,0.276538
12833,-0.298522,0.954403
12834,-0.947300,-0.320349
12835,0.342006,-0.939698
12836,0.931601,0.363484
12837,-0.384770,0.923013
12838,-0.913938,-0.405853
12839,0.426723,-0.904383
12840,0.894350,0.447367
12841,-0.467776,0.883847
12842,-0.872878,-0.487939
12843,0.507844,-0.861449
12844,0.849566,0.527482
12845,-0.546842,0.837236
12846,-0.824464,-0.565914
12847,0.584688,-0.811258
12848,0.797625,0.603153
12849,-0.621301,0.783572
12850,-0.769105,-0.639122
12851,0.656606,-0.754234
12852,0.738965,0.673744
12853,-0.690527,0.723307
12854,-0.707268,-0.706946
12855,0.722993,-0.690856
12856,0.674080,0.738659
12857,-0.753935,0.656949
12858,-0.639472,-0.768815
12859,0.783289,-0.621658
12860,0.603516,0.797351
12861,-0.810992,0.585057
12862,-0.566289,-0.824207
12863,0.836987,-0.547223
12864,0.527868,0.849326
12865,-0.861218,0.508236
12866,-0.488336,-0.872656
12867,0.883634,-0.468178
12868,0.447774,0.894147
12869,-0.904188,0.427134
12870,-0.406269,-0.913754
12871,0.922838,-0.385189
12872,0.363907,0.931435
12873,-0.939542,0.342433
12874,-0.320779,-0.947154
12875,0.954267,-0.298956
12876,0.276975,0.960877
12877,-0.966981,0.254849
12878,-0.232588,-0.972575
12879,0.977658,-0.210204
12880,0.187710,0.982225
12881,-0.986274,0.165117
12882,-0.142437,-0.989804
12883,0.992812,-0.119681
12884,0.096863,0.995298
12885,-0.997259,0.073994
12886,-0.051086,-0.998694
12887,0.999604,-0.028151
12888,0.005201,0.999986
12889,-0.999842,-0.017752
12890,0.040695,-0.999172
12891,0.997974,0.063617
12892,-0.086506,0.996251
12893,-0.994003,-0.109349
12894,0.132134,-0.991232
12895,0.987938,0.154849
12896,-0.177483,0.984124
12897,-0.979791,-0.200024
12898,0.222459,-0.974942
12899,0.969579,0.244777
12900,-0.266966,0.963706
12901,-0.957325,-0.289014
12902,0.310910,-0.950439
12903,0.943053,0.332643
12904,-0.354200,0.935170
12905,-0.926794,-0.375570
12906,0.396743,-0.917930
12907,0.908582,0.417706
12908,-0.438450,0.898756
12909,-0.888456,-0.458962
12910,0.479233,-0.877688
12911,0.866458,0.499251
12912,-0.519006,0.854771
12913,-0.842633,-0.538488
12914,0.557686,-0.830052
12915,0.817034,0.576590
12916,-0.595190,0.803585
12917,-0.789713,-0.613477
12918,0.631441,-0.775424
12919,0.760727,0.649071
12920,-0.666360,0.745630
12921,-0.730139,-0.683298
12922,0.699876,-0.714264
12923,0.698013,0.716085
12924,-0.731917,0.681393
12925,-0.664415,-0.747364
12926,0.762416,-0.647087
12927,0.629418,0.777067
12928,-0.791309,0.611417
12929,-0.593094,-0.805133
12930,0.818534,-0.574459
12931,0.555521,0.831503
12932,-0.844034,0.536290
12933,-0.516777,-0.856120
12934,0.867756,-0.496991
12935,0.476944,0.878934
12936,-0.889649,0.456645
12937,-0.436106,-0.899895
12938,0.909668,-0.415337
12939,0.394349,0.918961
12940,-0.927770,0.373154
12941,-0.351762,-0.936090
12942,0.943917,-0.330184
12943,0.308433,0.951246
12944,-0.958075,0.286519
12945,-0.264454,-0.964398
12946,0.970214,-0.242250
12947,0.219918,0.975518
12948,-0.980309,0.197470
12949,-0.174918,-0.984583
12950,0.988338,-0.152275
12951,0.129550,0.991573
12952,-0.994285,0.106758
12953,-0.083909,-0.996473
12954,0.998137,-0.061017
12955,0.038092,0.999274
12956,-0.999885,0.015147
12957,0.007806,-0.999970
12958,0.999527,0.030755
12959,-0.053688,0.998558
12960,-0.997063,-0.076592
12961,0.099456,-0.995042
12962,0.992497,0.122268
12963,-0.145015,0.989429
12964,-0.985840,-0.167686
12965,0.190269,-0.981732
12966,0.977106,0.212751
12967,-0.235121,0.971966
12968,-0.966314,-0.257367
12969,0.279478,-0.960152
12970,0.953485,0.301442
12971,-0.323246,0.946315
12972,-0.938647,-0.344881
12973,0.366333,-0.930484
12974,0.921831,0.387593
12975,-0.408648,0.912692
12976,-0.903072,-0.429488
12977,0.450102,-0.892977
12978,0.882411,0.470479
12979,-0.490608,0.871380
12980,-0.859891,-0.510478
12981,0.530080,-0.847948
12982,0.835558,0.549402
12983,-0.568435,0.822728
12984,-0.809465,-0.587168
12985,0.605592,-0.795775
12986,0.781667,0.623697
12987,-0.641473,0.767146
12988,-0.752221,-0.658911
12989,0.676002,-0.736899
12990,0.721190,0.692737
12991,-0.709107,0.705101
12992,-0.688640,-0.725104
12993,0.740718,-0.671816
12994,0.654638,0.755942
12995,-0.770768,0.637116
12996,-0.619257,-0.785188
12997,0.799194,-0.601073
12998,0.582572,0.812779
12999,-0.825936,0.563764
13000,-0.544659,-0.838658
13001,0.850938,-0.525266
13002,0.505598,0.862769
13003,-0.874146,0.485662
13004,-0.465471,-0.885063
13005,0.895513,-0.445035
13006,0.424364,0.905491
13007,-0.914993,0.403470
13008,-0.382363,-0.924012
13009,0.932545,-0.361055
13010,0.339556,0.940586
13011,-0.948131,0.317879
13012,-0.296034,-0.955177
13013,0.961720,-0.274033
13014,0.251888,0.967756
13015,-0.973283,0.229610
13016,-0.207211,-0.978296
13017,0.982794,-0.184703
13018,0.162097,0.986775
13019,-0.990235,0.139407
13020,-0.116642,-0.993174
13021,0.995589,-0.093817
13022,0.070941,0.997481
13023,-0.998846,0.048029
13024,-0.025091,-0.999685
13025,0.999998,-0.002140
13026,-0.020812,0.999783
13027,-0.999042,-0.043753
13028,0.066671,-0.997775
13029,0.995982,0.089554
13030,-0.112390,0.993664
13031,-0.990823,-0.135167
13032,0.157872,-0.987460
13033,0.983576,0.180495
13034,-0.203022,0.979174
13035,-0.974257,-0.225442
13036,0.247743,-0.968826
13037,0.962884,0.269914
13038,-0.291943,0.956436
13039,-0.949483,-0.313818
13040,0.335527,-0.942030
13041,0.934081,0.357060
13042,-0.378405,0.925640
13043,-0.916711,-0.399550
13044,0.420485,-0.907300
13045,0.897410,0.441198
13046,-0.461679,0.887047
13047,-0.876217,-0.481917
13048,0.501900,-0.864926
13049,0.853178,0.521620
13050,-0.541064,0.840981
13051,-0.828342,-0.560223
13052,0.579088,-0.815265
13053,0.801760,0.597647
13054,-0.615891,0.787831
13055,-0.773488,-0.633811
13056,0.651397,-0.758737
13057,0.775336,0.631549
13058,-0.611278,0.791416
13059,-0.806965,-0.590599
13060,0.569523,-0.821975
13061,0.836434,0.548067
13062,-0.526244,0.850334
13063,-0.863664,-0.504068
13064,0.481555,-0.876416
13065,0.888581,0.458720
13066,-0.435577,0.900151
13067,-0.911119,-0.412143
13068,0.388433,-0.921477
13069,0.931218,0.364463
13070,-0.340249,0.940335
13071,-0.948823,-0.315807
13072,0.291154,-0.956676
13073,0.963889,0.266306
13074,-0.241279,0.970456
13075,-0.976373,-0.216091
13076,0.190758,-0.981637
13077,0.986244,0.165298
13078,-0.139727,0.990190
13079,-0.993474,-0.114063
13080,0.088322,-0.996092
13081,0.998044,0.062522
13082,-0.036680,0.999327
13083,-0.999942,-0.010813
13084,-0.015060,-0.999887
13085,0.999162,-0.040924
13086,0.066760,0.997769
13087,-0.995708,0.092552
13088,-0.118281,-0.992980
13089,0.989588,-0.143931
13090,0.169485,0.985533
13091,-0.980818,0.194926
13092,-0.220236,-0.975447
13093,0.969422,-0.245399
13094,0.270397,0.962749
13095,-0.955431,0.295214
13096,-0.319834,-0.947474
13097,0.938882,-0.344240
13098,0.368415,0.929662
13099,-0.919819,0.392343
13100,-0.416009,-0.909361
13101,0.898293,-0.439396
13102,0.462489,0.886625
13103,-0.874363,0.485273
13104,-0.507732,-0.861515
13105,0.848091,-0.529851
13106,0.551615,0.834099
13107,-0.819549,0.573009
13108,-0.594021,-0.804450
13109,0.788812,-0.614634
13110,0.634836,0.772647
13111,-0.755964,0.654613
13112,-0.673952,-0.738775
13113,0.721091,-0.692840
13114,0.711264,0.702925
13115,-0.684288,0.729211
13116,-0.746671,-0.665194
13117,0.645653,-0.763631
13118,0.780079,0.625681
13119,-0.605290,0.796005
13120,-0.811399,-0.584493
13121,0.563305,-0.826249
13122,0.840546,0.541740
13123,-0.519813,0.854280
13124,-0.867443,-0.497537
13125,0.474929,-0.880024
13126,0.892017,0.452002
13127,-0.428773,0.903412
13128,-0.914203,-0.405257
13129,0.381469,-0.924382
13130,0.933941,0.357426
13131,-0.333144,0.942876
13132,-0.951179,-0.308639
13133,0.283927,-0.958846
13134,0.965871,0.259025
13135,-0.233950,0.972249
13136,-0.977976,-0.208718
13137,0.183346,-0.983048
13138,0.987463,0.157852
13139,-0.132252,0.991216
13140,-0.994306,-0.106563
13141,0.080804,-0.996730
13142,0.998487,0.054990
13143,-0.029139,0.999575
13144,-0.999995,-0.003268
13145,-0.022604,-0.999744
13146,0.998825,-0.048462
13147,0.074286,0.997237
13148,-0.994981,0.100062
13149,-0.125770,-0.992059
13150,0.988474,-0.151394
13151,0.176917,0.984226
13152,-0.979319,0.202321
13153,-0.227590,-0.973757
13154,0.967543,-0.252706
13155,0.277653,0.960681
13156,-0.953176,0.302415
13157,-0.326974,-0.945033
13158,0.936258,-0.351314
13159,0.375419,0.926855
13160,-0.916832,0.399272
13161,-0.422858,-0.906196
13162,0.894952,-0.446162
13163,0.469166,0.883110
13164,-0.870676,0.491856
13165,-0.514218,-0.857660
13166,0.844069,-0.536234
13167,0.557892,0.829913
13168,-0.815202,0.579177
13169,-0.600073,-0.799945
13170,0.784152,-0.620568
13171,0.640648,0.767835
13172,-0.751003,0.660299
13173,-0.679507,-0.733669
13174,0.715843,-0.698261
13175,0.716547,0.697539
13176,-0.678767,0.734354
13177,-0.751669,-0.659541
13178,0.639873,-0.768480
13179,0.784778,0.619777
13180,-0.599266,0.800550
13181,-0.815786,-0.578354
13182,0.557055,-0.830476
13183,0.844609,0.535383
13184,-0.513352,0.858178
13185,-0.871172,-0.490978
13186,0.468275,-0.883583
13187,0.895402,0.445259
13188,-0.421944,0.906622
13189,-0.917235,-0.398347
13190,0.374484,-0.927233
13191,0.936612,0.350369
13192,-0.326021,0.945363
13193,-0.953481,-0.301453
13194,0.276684,-0.960961
13195,0.967797,0.251730
13196,-0.226608,0.973986
13197,-0.979523,-0.201333
13198,0.175924,-0.984404
13199,0.988626,0.150397
13200,-0.124769,0.992186
13201,-0.995082,-0.099058
13202,0.073281,-0.997311
13203,0.998873,0.047454
13204,-0.021596,0.999767
13205,-0.999991,0.004277
13206,-0.030147,-0.999545
13207,0.998431,-0.055996
13208,0.081809,0.996648
13209,-0.994198,0.107566
13210,-0.133252,-0.991082
13211,0.987303,-0.158848
13212,0.184338,0.982863
13213,-0.977765,0.209704
13214,-0.234930,-0.972012
13215,0.965609,-0.259999
13216,0.284894,0.958559
13217,-0.950868,0.309598
13218,-0.334095,-0.942539
13219,0.933580,-0.358368
13220,0.382401,0.923996
13221,-0.913794,0.406178
13222,-0.429684,-0.902979
13223,0.891561,-0.452901
13224,0.475816,0.879545
13225,-0.866940,0.498412
13226,-0.520674,-0.853756
13227,0.839999,-0.542588
13228,0.564138,0.825680
13229,-0.810809,0.585311
13230,-0.606092,-0.795394
13231,0.779448,-0.626467
13232,0.646423,0.762979
13233,-0.746000,0.665946
13234,-0.685023,-0.728521
13235,0.710554,-0.703642
13236,0.721790,0.692112
13237,-0.673207,0.739454
13238,-0.756624,-0.653851
13239,0.634057,-0.773287
13240,0.789432,0.613838
13241,-0.593209,0.805048
13242,-0.820126,-0.572183
13243,0.550773,-0.834655
13244,0.848625,0.528995
13245,-0.506863,0.862027
13246,-0.874852,-0.484391
13247,0.461595,-0.887091
13248,0.898736,0.438490
13249,-0.415092,0.909780
13250,-0.920214,-0.391415
13251,0.367477,-0.930033
13252,0.939229,0.343293
13253,-0.318878,0.947796
13254,-0.955728,-0.294251
13255,0.269426,-0.963021
13256,0.969669,0.244421
13257,-0.219252,0.975668
13258,-0.981014,-0.193937
13259,0.168491,-0.985703
13260,0.989732,0.142933
13261,-0.117280,0.993099
13262,-0.995801,-0.091547
13263,0.065754,-0.997836
13264,0.999203,0.039916
13265,-0.014052,0.999901
13266,-0.999930,0.011822
13267,-0.037688,-0.999290
13268,0.997980,-0.063528
13269,0.089326,0.996002
13270,-0.993358,0.115064
13271,-0.140726,-0.990049
13272,0.986076,-0.166293
13273,0.191748,0.981444
13274,-0.976155,0.217076
13275,-0.242258,-0.970212
13276,0.963620,-0.267277
13277,0.292118,0.956382
13278,-0.948505,0.316764
13279,-0.341197,-0.939992
13280,0.930850,-0.365402
13281,0.389362,0.921085
13282,-0.910703,0.413062
13283,-0.436485,-0.899712
13284,0.888118,-0.459615
13285,0.482439,0.875930
13286,-0.863155,0.504939
13287,-0.527101,-0.849803
13288,0.835881,-0.548910
13289,0.570352,0.821400
13290,-0.806369,0.591412
13291,-0.612076,-0.790799
13292,0.774699,-0.632331
13293,0.652162,0.758080
13294,-0.740954,0.671556
13295,-0.690501,-0.723332
13296,0.705225,-0.708983
13297,0.726991,0.686647
13298,-0.667608,0.744513
13299,-0.761536,-0.648123
13300,0.628204,-0.778049
13301,0.794041,0.607864
13302,-0.587118,0.809501
13303,-0.824420,-0.565978
13304,0.544460,-0.838787
13305,0.852592,0.522577
13306,-0.500344,0.865827
13307,-0.878482,-0.477776
13308,0.454889,-0.890548
13309,0.902019,0.431697
13310,-0.408215,0.912886
13311,-0.923141,-0.384461
13312,0.360449,-0.932779
13313,0.933654,0.358175
13314,-0.355899,0.934525
13315,-0.935389,-0.353620
13316,0.351340,-0.936248
13317,0.937101,0.349057
